name,author,rating,new_price,old_price
Психоанализ в портретах,Старовойтов В.В.,,,
Зрительное восприятие письменного текста (на материале китайского языка как иностранного): монография,Немтинова А.В.,,,
Психология отношений в семье. Танец и целительные объятия,Арапова М.,,,
Основы психотерапии. Учебное пособие,Жук И.А.,,,
Что делать когда не знаешь что делать,Халикова Н.Н.,,,
Хочу учиться! Вызываем интерес к учебе по методу STEAM,Медведева Т.,,640.0,768.0
Путь к ребенку. Как привести чудо материнства в свою жизнь,Айкина А.,,498.0,642.0
"Как извлекать информацию, секреты и правду",Кинг Патрик,,2408.0,3359.0
Как не бояться выступать публично,Кинг Патрик,,,
Зеркало и Метафора,Романишин Р.Д.,,,
"Грааль, Артур и его рыцари. Символическое юнгианское толкование",Мария Зелия де Алваренга,,,
"Пусть мама услышит. Секреты крепкого сна, здорового прикорма, гармоничного развития",Никитина Э.,,909.0,1249.0
"Изменить других можно! Как помочь сотрудникам, друзьям и любимым расти и развиваться","Брегман П., Джейкобсон Х.",,690.0,828.0
"Умереть счастливой бабкой: как создать жизнь, которую захочется повторить",Галь И.А.,,958.0,1309.0
"Я и моя боль. Как справиться с сильными переживаниями и принять то, чего не можешь изменить",Джанина Скарлет,,644.0,779.0
"Я бы мог, но… не могу! Как подростку выкинуть из головы вредные мысли",Летран Д.,,595.0,679.0
Токсичные родители. Как вернуть себе нормальную жизнь (#экопокет),Форвард С,,517.0,599.0
Психология служебной деятельности. Учебное пособие для вузов. Стандарт третьего поколения,Савинков С Н,,2380.0,2519.0
"Жить, а не тревожиться. Дневник для чувств, мыслей и поставленных целей",Чисхолм Х,,937.0,1039.0
"Выживает самый дружелюбный. Почему женщины выбирают добродушных мужчин, молодежь избегает агрессии и другие парадоксы, которые помогут узнать себя лучше","Брайан Хэйр,",,819.0,989.0
Моя терапия. Дневник для работы с психотерапевтом,Анна Аронштам,,731.0,889.0
Больше силы в каждом дне. Источники жизненной силы для самого важного,Саманта Бордман,,874.0,1149.0
Бриллиант не имеет веса. Книга про легкие ценности,Марианна Максимова,,994.0,1199.0
"""Состояние души"". Метафорические карты (80 карт)",Федорова И.,,,
"""Тайны женщины"". Метафорические карты (100 карт)",Федорова И.,,,
Стеснительный пёс Роб и другие истории: Сборник,Козикоглу Тюлин,,790.0,948.0
Не орите на меня! 8 способов ухода от психологической агрессии,,,469.0,569.0
Желаю жить жизнь: как найти истину в себе,Алина Малиновская,,538.0,659.0
"Убеждай, не принуждая. 10+ техник и упражнений, которые помогут добиваться своего без манипуляций",Зои Чанс,,494.0,599.0
Что самые успешные люди делают до завтрака. Как изменить к лучшему свое утро... и жизнь,Лора Вандеркам,,305.0,369.0
Искусство психотерапевта,Бьюдженталь Дж.,,1399.0,1519.0
Введение в психоанализ. Лекции,Фрейд З.,,517.0,599.0
"Нагоми: Японский путь к счастью, здоровью и благополучию",Моги Кен,,482.0,599.0
Главная награда для лидера. Привлекай. Развивай. Мотивируй,Джон Максвелл,,305.0,1349.0
14 запрещенных приемов общения для манипуляций. Власть и магия слов,Евгений Спирица,,513.0,619.0
"Токсичные люди. Как защититься от нарциссов, газлайтеров и других манипуляторов. NEON Pocketbooks",Шахида Араби,,391.0,519.0
"Нет эмоциональному насилию. Как распознать газлайтинг, противостоять ему и справиться с последствиями. Практики.",Эми Марлоу-Макой,,713.0,939.0
У каждого свой Эверест. Как опыт реальных восхождений помогает вдохновлять команды и управлять проектами,Сергей Кофанов,,1200.0,1409.0
Ни хрена я не должен! Манифест против угрызений совести,Шон Бруммель,,469.0,569.0
Что говорят эмоции. Как контролировать себя и лучше понимать других,Дэвид Уолтон,,314.0,379.0
"На пути домой. Как найти верное направление в жизни и понять, кто ты есть",Регина Шульжевская,,819.0,989.0
Введение в психоанализ,Зигмунд Фрейд,,775.0,939.0
"Цивилизация, культура, религия",Фрейд З.,,1399.0,1519.0
"Внутренняя безмятежность. 48 преданий от дзен-буддийского монаха для тех, кто хочет обрести душевное равновесие в трудные времена",Шунмио Масуно,,688.0,829.0
"Комплект из 2-х книг: Хочу и буду. 6 правил счастливой жизни, или Метод Лабковского в действии + Люблю и понимаю. Как растить детей счастливыми (и не сойти с ума от беспокойства)",Михаил Лабковский,,1590.0,1908.0
Ты — не твои привычки. Способ избавления от ненужных привычек без усилий,Эми Джонсон,,615.0,809.0
"Быстрая самотерапия: Скорая помощь при тревоге, панике и стрессе",Ремес О.,,440.0,587.0
"Будь тем, кем хочешь: Наука о том, как изменить себя",Джарретт К.,,840.0,1008.0
Психология обмана: инструкция для манипуляторов,Светлана Кузина,,775.0,939.0
"Доктор, кино лечит? Кинотерапия как решение психологических проблем",Юрий Вагин,,644.0,779.0
Конец наивности. Уроки мудрости для взрослых девочек,Алла Далит,,538.0,659.0
Начни жизнь заново! 4 шага к новой реальности,Александр Свияш,,600.0,729.0
"Поменяй себя! Психосоматика беспокойств, стрессов и депрессий. Практическое руководство по быстрому избавлению","Павел Федоренко,",,581.0,709.0
Полезная саморефлексия: Книга-практикум для искреннего разговора с собой,Степаненко Т.,,640.0,768.0
Тайм-менеджмент для детей: Как успевать учиться и отдыхать,Лукашенко Марианна Анатольевна,,740.0,888.0
Мозг в стадии разработки: Потрясающие факты об умственном развитии от зачатия до взросления,Годдард М.,,331.0,409.0
Освобождение чувств. Как преодолеть последствия негативного детского опыта и не дать ему разрушить вашу жизнь,Трейси Кроссли,,776.0,1019.0
Упал на дно - оттолкнись! Настольная книга созависимой личности,Анна Гущина,,494.0,599.0
Сказкотерапия в решении детских проблем. Выпуск 1,"Вербицкая Т., Воробьева А.",,,
Калейдоскоп жизни,Жарова И.,,,
Курс безопасности для психики,Твердая К.,,,
Путь Ра через Дуат. Толкование древнеегипетской Амдуат,Швейцер А.,,,
Апокалипсис вынужденных гностиков: Карл Г. Юнг и Филип К. Дик,Дуглас С.,,1238.0,1779.0
"""Причины и следствия"". Метафорические карты (100 карт)",Извекова Н.,,1445.0,2089.0
Гештальт-терапия с детьми и их семьями,Масколье-Саватье Ш.,,,
Юнг и секс. Переосмысление сексуальной терапии,Сантана Э.,,,
"Вкус жизни. Метафорические карты для той, кто ищет себя. Радость, вдохновение и крылья за спиной",Ника Набокова,,1356.0,1569.0
"Новая Я. Метафорические карты. Радость, вдохновение, любовь и забота о себе",Ника Набокова,,906.0,1099.0
"[НЕ]ВЕРНОСТЬ. Что делать, когда не знаешь, что делать",Наталья Краснова,8.6,688.0,829.0
"ДЫШИ! Медитируй, действуй, исцеляй",Алена Алиджик,,469.0,569.0
Слово женского рода,Екатерина Рыбакова,,994.0,1199.0
"Начни заканчивать! Иди до конца, действуй и побеждай!",Питер Холлинс,,625.0,759.0
"13 правил сильных духом людей. Обрети свою силу, перестань бояться перемен, посмотри в лицо страхам",Эми Морин,,844.0,1019.0
"Аскетизм. Живи, как человек, а не как стадное животное (1+2, две книги в одной)",Патрик Дж. Холл,,538.0,659.0
О чем молчат француженки,Дебра Оливье,,305.0,369.0
Без героизма: жизнь с инвалидностью - это нормально,Морозова С.А.,,703.0,969.0
"Благодари всегда: простая привычка, чтобы улучшить отношения с собой и миром",Рустамова Т.,,311.0,439.0
Психология отношений. Учебное пособие для вузов. Стандарт третьего поколения,Слотина Т.В.,,2911.0,3149.0
Долюби. Визуальные стихи. Обнимут и согреют в любой ситуации. Артбук,Ольга Круглова,9.1,1638.0,1879.0
Жизнь в ресурсе: Как справиться с эмоциональным выгоранием,Хидекель М.,,740.0,888.0
От мечты до реальности. Добро пожаловать в мой мир,Герман Глас,,688.0,829.0
"Как исправить отношения за пять минут. Укрепить любовь, быстро решать конфликты и стать ближе",Сьюзен Кэмпбелл,,688.0,829.0
Методика 7 радикалов. Практическая характерология,Виктор Пономаренко,,379.0,469.0
Секреты мудрых родителей (комплект из 2-х книг),"Евсюкова Ю., Айкина А.",,1381.0,1782.0
Ручка: Как принять особенность своего ребенка и сделать его жизнь счастливее,Семенова А.,,640.0,768.0
33 стратегии войны,Грин Р.,,2233.0,2880.0
"Как читать людей. Расшифровка скрытого смысла 1000 жестов, поз и мимики",Мессинжер Ж.,,642.0,828.0
"Как стать экспертом по человеческому поведению. Наблюдайте, читайте, понимайте и расшифровывайте",Кинг Патрик,,,
Человек в поисках себя,Мэй Р.,,517.0,599.0
"Узники ненависти: когнитивная основа гнева, враждебности и насилия",Бек А.,,1539.0,1669.0
Некоторые вопросы касательно синдрома Аспергера,Морозова О.А.,,,
Психология бытия,Маслоу А.,,738.0,1099.0
"Как стать богатым без денег, дрожа от желания и страха",Светлов Е.,,,
Преступник и толпа,Тард Г.,,836.0,1249.0
Перинатальная психология,"Сидоров П.И., Чамаков Г.Н., Щукина Е.Г.",,,
"Исцеление сексуальной травмы. Навыки, которые помогут чувствовать себя в безопасности и создавать границы",Шершун Э.,,1225.0,1359.0
Как влюбить в себя любого. Краткий теоретический курс и самое полное практическое руководство по психологии романтической любви,Лаундес Л.,,787.0,1199.0
Лабиринты морального выбора: между этикой и психотерапией,Майленова Ф.Г.,,,
Глубина: Фридайвинг и новые пределы человеческих возможностей,Нестор Дж.,,840.0,1008.0
"Без стресса. Научный подход к борьбе с депрессией, тревожностью и выгоранием",Митху Сторони,,1248.0,1569.0
"Полный курс начинающего психотерапевта. Практическое руководство. Приемы, примеры, подсказки",Геннадий Старшенбаум,,688.0,829.0
Тотем и табу. «Я» и «Оно»,Фрейд З.,,970.0,1199.0
Психология и феноменология посттравматического стрессового расстройства,"Козлов В., Бубеев Ю., Власов Н.",,,
Бесконечный ноябрь. Депрессия и что с ней делать,Млодик И.Ю.,,482.0,729.0
"Боги в нашей психике. Дионис, Гермес и богиня Памяти в повседневной жизни",Пэрис Д.,,,
Мужчина и женщина тайна сакрального брака,Василец Т.Б.,,,
"Метафорические карты ""Живая""",Дернова О.,,,
Программирование и метапрограммирование человеческого биокомпьютера. Теория и эксперименты,Лилли Дж.,,,
"МАК ""Буквица"": Книга ""Метафорические образы Буквицы. Руководство"" + ассоциативные карты",Заболотских В.В.,,,
"Привет, человечки! Нейропсихологическая игра",Жукова В.,,,
Методологические и теоретические основы понимающей психотерапии детей и подростков,Андрианова Л.В.,,864.0,1199.0
Психология. Учебник для средней школы,Теплов Б.М.,,874.0,1309.0
"Внимание и память, и Почему они работали лучше, пока ты все не испортил",Валентина Груздева,,625.0,759.0
"Как быть, когда все не так, как хочется",Александр Свияш,,556.0,679.0
"Групповая психотерапия: программы, умения, техники","Леоненко Е.А., Тимошенко Г.В.",,,
Вредная самооценка. Не дай себя обмануть. Красные таблетки для всех желающих,,,800.0,969.0
"Обратная сторона любви. Как склеить свое сердце после разрыва и построить отношения мечты, а не воздушный замок",Андрей Зберовский,,625.0,759.0
Моя крепость! Секреты счастливой семьи,Василец Т.,,511.0,709.0
Слушай себя. Как обрести независимость от чужого мнения,Михаэль Ляйстер,,581.0,709.0
"Серийные убийцы. Любопытные факты, которые заставят вас содрогнуться",Мишель Камински,,644.0,779.0
Сойти с ума. Краткая история безумия,Юрий Каннабих,,775.0,939.0
"Возможно общаться! 52 простых приема, чтобы отразить словесную агрессию и наладить любое общение",Кирилл Жданов,,800.0,969.0
Шизофрения. Найти и потерять себя,Натан Файлер,,669.0,809.0
"Немецкое счастье с русским акцентом. Дас ист фантастиш в стране голых саун, пивных фестивалей и серьезных (но это не точно) бюргеров",Катрыш Карина,,625.0,759.0
Чужие решения. Послать или прогнуться,Тодд Роуз,,731.0,889.0
"Меня все достали! 325 слов и выражений для общения с невыносимыми коллегами, сотрудниками и начальниками",Рене Эвенсон,,644.0,779.0
"4 ценности, которые остаются с детьми на всю жизнь",Еспер Юуль,,425.0,519.0
Дизайн работы мечты: Как улучшить свою рабочую жизнь и быть счастливым не только в выходные,"Эванс Д., Бернетт Б.",,790.0,948.0
Метод теплых котиков. Время убрать когти и полюбить себя,Алена Трубицина,,625.0,759.0
Психоанализ. Искусство врачевания психики. Психопатология обыденной жизни. По ту сторону принципа удовольствия,Зигмунд Фрейд,,556.0,679.0
"SEX-леди. Старайся для себя, а не для него",Егор Горд,,775.0,939.0
F#ck! Почему все не так? Как стать взрослым ресурсным человеком,Дина Климова,,538.0,659.0
Я Вас слушаю! Или как подружить Фому с Еремой,Берман Т.,,,
Право на гнев. Почему в XXI веке воспитание детей и домашние обязанности до сих пор лежат на женщинах,Локман Д.,,712.0,1039.0
"Свободная. Знакомство, свидания, секс и новая жизнь после развода",Лора Уильямс,,1058.0,1359.0
"Общение как искусство очарования: практики, приемы, методики",Игорь Незовибатько,,538.0,659.0
"Травма свидетеля. Почему мне плохо от того, что я вижу и как с этим справиться",Петракова Галя,,598.0,729.0
Психология лени,Посохова С.Т.,,1959.0,2089.0
Цель на 360. Управляй судьбой,"Пелехатый М.М., Спирица Е.",,693.0,779.0
"Мир иной. Что психоделика может рассказать о сознании, смерти, страстях, депрессии и трансцендентности",Майкл Поллан,,775.0,939.0
Психическая депривация в детском возрасте,"Лангмейер Й., Матейчек З.",,,
О психологии западных и восточных религий,Карл Густав Юнг,,1638.0,1879.0
Как я осталась одна и танцую: самоучитель по счастливому одиночеству для девушек и женщин,Саша Зайцева,,209.0,599.0
Любовь внутри: Путь от одиночества к по-настоящему близким отношениям,Чэнь Юн Кан,,640.0,768.0
Опасные психокульты и секты. Вся правда о манипуляциях сознанием,Анастасия Шавырина,,669.0,809.0
"Где мой серотонин?! Терапевтический дневник для тех, кто устал тревожиться",Моника Суини,,556.0,679.0
В поисках техновесия. Экранное время,Кэдди Б.,,1066.0,1459.0
Откуда берутся да Винчи? Как разбудить в ребенке талант и творческие способности,Самогаева А.,,372.0,519.0
Это началось не с тебя. Как мы наследуем негативные сценарии нашей семьи и как остановить их влияние (подарочное издание),Марк Уолинн,,906.0,1099.0
Кухня ехидного психолога,Ройтман А.Г.,,923.0,1039.0
"Всему есть причина… и другая ложь, которую я полюбила",Кейт Боулер,,581.0,709.0
"Разводный мост: Как сохранить отношения с ребенком, если вы решили развестись","Дергунова В., Прокопова А., Покусаева О. и др.",,740.0,888.0
Мотив искупления в волшебных сказках: психологическое значение,фон Франц М.-Л.,,,
Теория семейной психотерапии: системно-аналитический подход. 2-е изд.,"Олифирович Н., Велента Т.",,1044.0,1519.0
Психологические исследования: анализ результатов с использованием программы STATISTICA. Учебное пособие для вузов.,Ребзуев Б.Г.,,5509.0,7526.0
Договорись о чем угодно. Как диктовать свои условия и продолжать нравиться людям,Херб Коэн,,731.0,889.0
Я и Оно,Зигмунд Фрейд,,494.0,599.0
"Не дай себя сломать: о любви, абьюзе и психотерапии",Алиона Хильт,,688.0,829.0
Мышление и речь,Выготский Лев Семенович,,517.0,599.0
Психология искусства,Выготский Л.С.,,,
"А вдруг? Тревога: как она управляет нами, а мы - ею",Паульсен Р.,,912.0,1359.0
Зажги свое солнце. Целительные истории о счастье и любви к себе,Алена Ал-Ас,,644.0,779.0
Разрешаю себе жить,Юлия Романова,8.6,581.0,709.0
Искусство как основа воспитания свободной личности. Развитие творческого потенциала,Шиллер Ф.,,,
Метафора и образ в социально-психологической практике,Вачков И.В.,,,
Глубинная Природа Творчества,Шамас В.,,1395.0,1800.0
Хорошие плохие эмоции. Как понимать себя и других,Карла Макларен,,869.0,1039.0
Токсичные люди на работе. Инструкция по обезвреживанию,Хенрик Стенстрём,,800.0,969.0
Хорошее настроение: Руководство по борьбе с депрессией и тревожностью. Техники и упражнения,Бернс Дэвид,,990.0,1188.0
Дай пять! Как одна простая привычка изменит вашу жизнь к лучшему,Роббинс М.,,740.0,888.0
"Не вчера родился: Наука о том, кому мы доверяем и во что верим",Мерсье У.,,890.0,1068.0
Это просто я: Как наука объясняет наши странности и привычки,Джордж Р.Р. Мартин,,690.0,828.0
"Хрупкая психика. Как избавиться от страхов, плохих привычек и токсичных людей","Эмили Этачт,",,688.0,829.0
Мама у турникета. Счастье материнства на пределе возможностей,Анастасия Красавчикова,,513.0,619.0
Искусство понимать ребенка. 7 шагов к счастливой жизни,"Кривцова С., Нигметжанова Г.",,640.0,768.0
"Большая книга божественной женщины. Предназначение, любовь, брак, дети, деньги, работа. 2-е издание",Дас Сатья дас,,1094.0,1309.0
Марафон мечтаний. Создай свою реальность,Мирослава Гало,,513.0,619.0
Моя попа — мои правила. Осмысление еды,Кэролайн Дунер,,688.0,829.0
"Счастье, любовь, замужество. Божественная женщина. 2-е издание",Дас Сатья дас,,538.0,659.0
Брак и дети. Божественная женщина. 2-е издание,Дас Сатья дас,,538.0,659.0
Деньги и предназначение. Божественная женщина. 2-е издание,Дас Сатья дас,,538.0,659.0
Абьюзивная личность. Насилие и контроль в близких отношениях,Даттон Д.,,,
Бу! Леденящие душу сказки про буллинг,"Птицева О., Лебеденко С., Фатеева О. и др.",,671.0,989.0
"О мужчинах, с которыми невозможно счастье",Маркосян Д.С.,,,
"Триггеры мотивации. Как обрести энергичность, силу воли, дисциплинированность и умение действовать быстро с помощью психологических техник",Кинг Патрик,,2408.0,3359.0
Психология чтения: Теория и применение,"Шваненфлюгель П.Дж., Кнапп Н.Ф.",,833.0,1249.0
Вы меня не так поняли. 30 приемов умелого собеседника,Леонардо Н.,,699.0,809.0
"Не надо накручивать. Как объяснить мозгу, что вам ничего не угрожает","Флетчер Дж., Стотт Д.",,741.0,829.0
Договор дороже денег. Русские переговорные практики,"Колотилов Е.А., Ващенко А.А.",,1470.0,1569.0
"Органичное лидерство. Как стать руководителем, с которым хочется работать",Иртикеева Е.,,1050.0,1199.0
LOVE-леди. Искусство отличаться от других женщин,Егор Горд,,450.0,549.0
"Программа реабилитации людей с ПТСР. Помощь для людей, побывавших в тяжелых стрессовых ситуациях, в том числе для военнослужащих",Стэнли Элизабет А.,,1356.0,1569.0
"Привязанность. Как наладить отношения с теми, кто нам дорог",Гибсон Т.,,910.0,1019.0
"Ганбатте: делай что можешь, и будь что будет. Японское искусство преодоления трудностей",Сузуки Н.,,693.0,779.0
На грани развода. Антикризисные решения для совместной жизни. 10 реальных историй,Дубкова Е.,,945.0,1099.0
Японский секрет спокойствия,Хайт Р,,637.0,729.0
Собрание сочинений. Том 3. Проблемы развития психологии,Выготский Л.С.,,,
"Помощь за открытой дверью. Психотерапия реальностью для тех, кто устал от «волшебных таблеток»",Град Л.,,755.0,869.0
Радикальная близость. Руководство по созданию подлинно близких отношений,Зои Корс,,731.0,889.0
Легкий способ избавиться от эмоционального переедания,"Карр А., Дайси Д.",,524.0,779.0
Как выжить в браке и даже получать от него удовольствие,Огурцов С.В.,,1167.0,1569.0
"Что поможет от депрессии. Как жить, когда сил больше нет",Сушко В.,,517.0,599.0
Ключ от всех эмоций. Путь к счастью и спокойствию,"Эллис А., Беккер И.",,517.0,599.0
Счастливый союз: Семь навыков высокоэффективных пар,"Кови С.Р., Кови С., Кови Дж. и др.",,690.0,828.0
"Исцеляющие беседы: Как выстраивать разговор, чтобы помочь близкому человеку",Санд И.,,445.0,569.0
Финансовое воспитание:как говорить с ребенком о деньгах и научить его правильно ими распоряжаться,Мустафаева Н.,,703.0,969.0
Гештальт-терапия (мягк). Робин Жан-Мари. (Губанова),Робин Ж-М.,,189.0,309.0
"Быть мамой. Как успокоиться, найти поддержку и обрести счастье в материнстве",Сюзанна Мирау,,600.0,729.0
"Невидимая горилла. Эксперимент, который раскрыл, почему внимание мешает сосредоточиться, память подводит, а интуиция обманывает","Кристофер Шабри,",,819.0,989.0
"Позитивный тайм-менеджмент для супругов. Как успевать жить, работать и любить","Мария Хайнц,",,669.0,809.0
"Счастье по правилам и без. Отправляясь по зову сердца, не забывайте взять с собой мозг",Татьяна Шаврова,,688.0,829.0
Семья в беде. Как пережить кризис в отношениях,Колосовцев А.,,770.0,869.0
Полимат: История универсальных людей от Леонардо да Винчи до Сьюзен Сонтаг,Бёрк П.,,940.0,1128.0
Разрушая навязанное. Свобода быть собой,Юлия Столярова,,625.0,759.0
Очисти свой разум. Как обрести гармонию с собой и миром с помощью осознанности,Йен Кан Чжен,,404.0,499.0
"Не рычите на ребенка! Как воспитывать с любовью, даже когда нет сил","Жанин Мик,",,494.0,599.0
Детская агрессия. Что стоит за деструктивными эмоциями и как развивать в детях эмпатию,Еспер Юуль,,323.0,389.0
"Лавка старьевщика, или как мы создаем воспоминания, а воспоминания формируют нас",Вероника О'Кин,,644.0,779.0
Витамин L. Жизнь с позиции любви,,,1731.0,1989.0
НЛП для коучей и инструкторов: Новые способы мыслить для успешного будущего,Родерик Кельдерман,,425.0,519.0
"Мелочи, от которых другие чувствуют себя чуть лучше",Брэд Аронсон,,600.0,729.0
Терапия самооценки. Как определить свои сильные стороны и заглушить голос внутреннего критика,Мелани Феннел,,869.0,1039.0
"Тайны нашего мозга, или Почему умные люди делают глупости","Сандра Амодт,",,305.0,369.0
СИЛА. Трансформация из жертвы обстоятельств в архитектора судьбы,Максим Тищенко,,513.0,619.0
Надёжное будущее. Руководство по выживанию в трудные времена,Джейн Гудолл,,581.0,709.0
Психотерапия и метафорические карты. Алгоритм работы с наглядными примерами,Михаил Ингерлейб,,775.0,939.0
Очерки по индивидуальной психологии,Адлер Альфред,,538.0,659.0
Психология ролевого поведения,Селидор Белов,,644.0,779.0
Наука жить,Адлер Альфред,,209.0,289.0
Эмоциональный интеллект: кто рулит твоими эмоциями,Ирина Рыжкова,,556.0,679.0
"50 ""можно"", с которыми маме станет легче жить",Лена Бук,,581.0,709.0
"Возьму себя на ручки. Отключить внутреннего критика, принять и полюбить себя",Алёна Рашенматрёшен,,581.0,709.0
Логика неудачи,Дитрих Дёрнер,,869.0,1039.0
Три закона. Книга вторая,Гнездов В.Е.,,,
Пассивная агрессия. Тактики противостояния необъявленной войне,Оксана Гриценко,,800.0,969.0
Манипулирование людьми: приемы спецслужб и конкурентных разведок,Александр Корсун,,994.0,1199.0
"Не люби себе мозги! Мощные практики для избавления от тревожности, депрессии и гнева",Фейт Дж. Харпер,,556.0,679.0
"""Женские образы"". Метафорические карты (110 карт)",,,,
Хроники Акаши. Метафорические ассоциативные карты для самопознания,"Эдгар Кейси,",,1150.0,1359.0
Спектрокарты для самопознания. Я и Мир,Елена Селенина,,1150.0,1359.0
"Беседы о счастье. Откровения о сексе, целомудрии, любви и духовности",Татьяна Тойч,,669.0,809.0
Проработка Сценариев Рода. Метафорические ассоциативные карты,Ирина Орда,,1044.0,1249.0
Как выйти из негативных программ Рода. Метафорические ассоциативные карты,Ирина Орда,,1356.0,1569.0
Под многолетним слоем пыли: история об аутизме и надежде,"Джилпир В., Гродин Э.",,,
Наш год: Ежедневник для пар. Один вопрос в день для лучшего понимания друг друга,Адлер А.,,640.0,768.0
Пробуждение зверя. Как тело исцеляет травму,Кимберли Энн Джонсон,,688.0,829.0
Плотник. Маленькие инструменты для большого успеха,Джон Гордон,,268.0,329.0
Основы психологии девиантного поведения. Монография,Клейберг Ю.А.,,,
Метафорические карты для саморазвития. Поиск внутренней Силы (+методичка),"Палагин В., Гаврилова Н.",,474.0,709.0
Как тренировать эмпатию,Кинг Патрик,,3079.0,3359.0
Духовный подход к воспитанию детей. Секреты воспитания ребенка 21-го века,Бэррик М.,,,
Беги от него. Почему нам нравятся плохие парни и как разорвать токсичную связь,Араби Ш.,,951.0,1099.0
Мозг и внутренний мир,"Солмз М., Тернбулл О.",,700.0,1039.0
С любовью к себе: Как избавиться от чувства вины и обрести гармонию,Санд И.,,390.0,468.0
Дистанция счастья: Правила гармоничной жизни для интровертов и сверхчувствительных людей,Санд И.,,390.0,468.0
"Скучаю по тебе: Как пережить боль расставания, восстановить отношения или отпустить",Санд И.,,390.0,468.0
"Ты то, что ты думаешь: Как управлять своими мыслями и менять жизнь к лучшему",Джонсон В.,,390.0,468.0
Разговор с незнакомцем: Почему мы ошибаемся в людях и доверяем лжецам,Гладуэлл М.,,440.0,528.0
Как постоять за себя,Кинг Патрик,,,
"Метафорические астрологические карты ""Лунные дни (Титхи)"". Финансы и отношения",,,,
"Метафорические карты ""Портрет ребенка""",Лурко М.,,,
"Метафорические карты ""Портрет женщины""",Лурко М.,,,
Мы будем вместе. Как вернуть утраченную близость и сохранить отношения (новое оформление),Инге Кантегреил-Каллен,,625.0,759.0
Обнимательная психология: открыться общению с миром,Lemon Psychology,,535.0,709.0
"Опыт практической психологии в спорте: 10 шагов к осознанию, мотивации, концентрации",Сафонов В.К.,,,
"Внушение, гипноз и магнетизм как феномены человеческого сознания","Бине А., Фере Шарль С.",,548.0,809.0
"Метафорические карты ""Портрет мужчины""",Лурко М.,,,
"Психология отношений и жизнедеятельности. Практика, методы, стратегия, помощь","Медведев А., Медведева И.",,,
"Психологическая методика ""Эмоциональный мир ребенка""",Лурко И.,,,
Метафорические ассоциативные карты «Снова цветущая». Исцеление раненой сексуальности,Аверкиева В.,,,
"Метафорические ассоциативные карты ""Я и мой папа""",Ганина Е.,,,
"Абьюз: маски, которые надевает хищник. Как вырваться из лап абьюзера и как в них никогда не попадать",Вера Бокарева,,600.0,729.0
Мотивированный мозг. Высшая нервная деятельность и естественно-научные основы общей психологии,Симонов П.В.,,1399.0,1519.0
"Весомый аргумент, или Как убедить тело похудеть",Зародина В.В.,,,
Рабочая тетрадь по ACT для перфекционистов,Кемп Д.,,644.0,919.0
Время жертв,"Эльячефф К., Суле-Ларивьер Д.",,,
"Формирование интегрально-креативного стиля мышления будущих педагогов в образовательной среде вуза: Монография / 2-е изд., стер.",Дронова Т.А.,,,
Психофизическое развитие детей. Книга,Нестерюк Т.В.,,,
Как добиться успеха в достижении цели: современная мудрость и вдохновение на каждый день,Хоук Т.В.,,910.0,1359.0
"Я с тобой. 149 простых советов как справиться с тревогой, беспокойством и паникой",Гед Дженкинс-Омар,,625.0,759.0
Воспитание без слез и ошибок,Воробьева Т.В.,,524.0,676.0
Мечты имеют свойство сбываться. Weekly planner №5,Неустроев М.,,,
Социально-психологические условия формирования психологической готовности сотрудников органов внутренних дел Российской Федерации к негативному информационно-психологическому воздействию. Учебное пособие,"Вахнина В.В., Морщакина М.С.",,,
Основы воспитания и обучения дошкольников с нарушениями в развитии. Комплексная профилактика отклонений в развитии. Интеграция в социум : учебное пособие,"Бенилова С.Ю., Давидович Л.Р., Антипова Ж.В.",,,
Технологии коммуникативного и личностного развития детей младшего дошкольного возраста с общим недоразвитием речи : монография,Ромусик М.Н.,,,
Код доверия. Искусство налаживать полезные связи с новыми людьми,Джо Киохейн,,494.0,599.0
Счастливый брак. Практическое руководство для пар по созданию эмоциональной и интимной близости,Глозман Е.,,,
Современная личность: самоактуализация и самореализация,Козлов В.В.,,,
